"case_ID","Countryname","Year","Letter","partyID","Country","partyNAME"
"Sweden_2006","Sweden","2006","H",7520008,"Sweden","  Sweden Democrats (SD)"
"Sweden_2006","Sweden","2006","I",7520009,"Sweden","  Feminist Party (Fi)"
"Sweden_2014","Sweden","2014","A",7520001,"Sweden","  Sweden's Social Democratic Worker's Party (SAP)"
"Sweden_2014","Sweden","2014","B",7520002,"Sweden","  Moderate Party (M)"
"Sweden_2014","Sweden","2014","C",7520008,"Sweden","  Sweden Democrats (SD)"
"Sweden_2014","Sweden","2014","D",7520005,"Sweden","  Green Party (MP)"
"Sweden_2014","Sweden","2014","E",7520006,"Sweden","  Centre Party (C)"
"Sweden_2014","Sweden","2014","F",7520007,"Sweden","  Left Party (V)"
"Sweden_2014","Sweden","2014","G",7520003,"Sweden","  Liberal People's Party (FP) / Liberals (L) - SEE POLITY NOTES"
"Sweden_2014","Sweden","2014","H",7520004,"Sweden","  Christian Democrats (KD)"
"Sweden_2014","Sweden","2014","I",7520009,"Sweden","  Feminist Party (Fi)"
"Sweden_2018","Sweden","2018","A",7520001,"Sweden","  Sweden's Social Democratic Worker's Party (SAP)"
"Sweden_2018","Sweden","2018","B",7520002,"Sweden","  Moderate Party (M)"
"Sweden_2018","Sweden","2018","C",7520008,"Sweden","  Sweden Democrats (SD)"
"Sweden_2018","Sweden","2018","D",7520006,"Sweden","  Centre Party (C)"
"Sweden_2018","Sweden","2018","E",7520007,"Sweden","  Left Party (V)"
"Sweden_2018","Sweden","2018","F",7520004,"Sweden","  Christian Democrats (KD)"
"Sweden_2018","Sweden","2018","G",7520003,"Sweden","  Liberal People's Party (FP) / Liberals (L) - SEE POLITY NOTES"
"Sweden_2018","Sweden","2018","H",7520005,"Sweden","  Green Party (MP)"
"Sweden_2018","Sweden","2018","I",7520009,"Sweden","  Feminist Party (Fi)"
"Thailand_2001","Thailand","2001","A",7640022,"Thailand","  Thai Rak Thai Party (TRT)"
"Thailand_2001","Thailand","2001","B",7640002,"Thailand","  Democrat Party (DP)"
"Thailand_2001","Thailand","2001","C",7640023,"Thailand","  New Aspiration Party"
"Thailand_2001","Thailand","2001","D",7640021,"Thailand","  Thai Nation Party (CTP)"
"Thailand_2001","Thailand","2001","E",7640026,"Thailand","  National Development Party"
"Thailand_2001","Thailand","2001","F",7640027,"Thailand","  Justice and Freedom Party"
"Thailand_2007","Thailand","2007","A",7640014,"Thailand","  People's Power Party (PPP)"
"Thailand_2007","Thailand","2007","B",7640002,"Thailand","  Democrat Party (DP)"
"Thailand_2007","Thailand","2007","C",7640021,"Thailand","  Thai Nation Party (CTP)"
"Thailand_2007","Thailand","2007","D",7640008,"Thailand","  Motherland Party (Phak Matunhum Party)"
"Thailand_2007","Thailand","2007","E",7640060,"Thailand","  Thais United National Development Party - SEE POLITY NOTES"
"Thailand_2007","Thailand","2007","F",7640024,"Thailand","  Neutral Democratic Party (MCM)"
"Thailand_2007","Thailand","2007","G",7640018,"Thailand","  Royal People Party (PRP)"
"Thailand_2007","Thailand","2007","H",7640025,"Thailand","  Referendum Party - SEE ELECTION STUDY NOTES"
"Thailand_2011","Thailand","2011","A",7640001,"Thailand","  For Thais Party (PPT)"
"Thailand_2011","Thailand","2011","B",7640002,"Thailand","  Democrat Party (DP)"
"Thailand_2011","Thailand","2011","C",7640003,"Thailand","  Thai Pride Party (BJT)"
"Thailand_2011","Thailand","2011","D",7640004,"Thailand","  Love Thailand Party"
"Thailand_2011","Thailand","2011","E",7640005,"Thailand","  Thai Nation Development Party (CP)"
"Thailand_2011","Thailand","2011","F",7640006,"Thailand","  National Development of the Motherland Party - SEE POLITY NOTES"
"Thailand_2011","Thailand","2011","G",7640007,"Thailand","  Peaceloving Party"
"Thailand_2011","Thailand","2011","H",7640008,"Thailand","  Motherland Party (Phak Matunhum Party)"
"Thailand_2011","Thailand","2011","I",7640009,"Thailand","  Power of Choburi Party"
"Thailand_2019","Thailand","2019","A",7640010,"Thailand","  State Power Party (PPRP)"
"Thailand_2019","Thailand","2019","B",7640001,"Thailand","  For Thais Party (PPT)"
"Thailand_2019","Thailand","2019","C",7640031,"Thailand","  Future Forward Party (FFP)"
"Thailand_2019","Thailand","2019","D",7640002,"Thailand","  Democrat Party (DP)"
"Thailand_2019","Thailand","2019","E",7640003,"Thailand","  Thai Pride Party (BJT)"
"Thailand_2019","Thailand","2019","F",7640032,"Thailand","  Thai Liberal Party (TLP)"
"Thailand_2019","Thailand","2019","G",7640005,"Thailand","  Thai Nation Development Party (CP)"
"Thailand_2019","Thailand","2019","H",7640033,"Thailand","  New Economics Party (NEP)"
"Thailand_2019","Thailand","2019","I",7640012,"Thailand","  People's Nation Party"
"Tunisia_2019","Tunisia","2019","A",7880001,"Tunisia","  Ennahda Movement"
"Tunisia_2019","Tunisia","2019","B",7880002,"Tunisia","  Heart of Tunisia"
"Tunisia_2019","Tunisia","2019","C",7880003,"Tunisia","  Free Destourian Party "
"Tunisia_2019","Tunisia","2019","D",7880004,"Tunisia","  Democratic Current"
"Tunisia_2019","Tunisia","2019","E",7880005,"Tunisia","  Dignity Coalition"
"Tunisia_2019","Tunisia","2019","F",7880006,"Tunisia","  People's Movement"
"Turkey_2011","Turkey","2011","A",7920001,"Turkey","  Justice and Development Party (AKP)"
"Turkey_2011","Turkey","2011","B",7920002,"Turkey","  Republican People's Party (CHP)"
"Turkey_2011","Turkey","2011","C",7920003,"Turkey","  Nationalist Action Party (MHP)"
"Turkey_2011","Turkey","2011","D",7920016,"Turkey","  Peace and Democratic Party (BDP) - SEE POLITY NOTES"
"Turkey_2011","Turkey","2011","E",7920005,"Turkey","  Felicity Party (SP)"
"Turkey_2011","Turkey","2011","F",7920009,"Turkey","  People's Voice Party (HSP)"
"Turkey_2011","Turkey","2011","G",7920015,"Turkey","  Great Union Party (BBP)"
"Turkey_2011","Turkey","2011","H",7920013,"Turkey","  Democratic Party (DP)"
"Turkey_2011","Turkey","2011","I",7920012,"Turkey","  Democratic Left Party (DSP)"
"Turkey_2015","Turkey","2015","A",7920001,"Turkey","  Justice and Development Party (AKP)"
"Turkey_2015","Turkey","2015","B",7920002,"Turkey","  Republican People's Party (CHP)"
"Turkey_2015","Turkey","2015","C",7920003,"Turkey","  Nationalist Action Party (MHP)"
"Turkey_2015","Turkey","2015","D",7920004,"Turkey","  Peoples' Democratic Party (HDP) - SEE POLITY NOTES"
"Turkey_2015","Turkey","2015","E",7920005,"Turkey","  Felicity Party (SP)"
"Turkey_2015","Turkey","2015","F",7920006,"Turkey","  Patriotic Party (VP)"
"Turkey_2018","Turkey","2018","A",7920001,"Turkey","  Justice and Development Party (AKP)"
"Turkey_2018","Turkey","2018","B",7920002,"Turkey","  Republican People's Party (CHP)"
"Turkey_2018","Turkey","2018","C",7920004,"Turkey","  Peoples' Democratic Party (HDP) - SEE POLITY NOTES"
"Turkey_2018","Turkey","2018","D",7920003,"Turkey","  Nationalist Action Party (MHP)"
"Turkey_2018","Turkey","2018","E",7920007,"Turkey","  Good Party (IYI)"
"Turkey_2018","Turkey","2018","F",7920005,"Turkey","  Felicity Party (SP)"
"Taiwan_1996","Taiwan","1996","A",1580002,"Taiwan","  Kuomintang of China (KMT) - SEE ELECTION STUDY NOTES"
"Taiwan_1996","Taiwan","1996","B",1580001,"Taiwan","  Democratic Progressive Party (DPP)"
"Taiwan_1996","Taiwan","1996","C",1580004,"Taiwan","  New Party (NP) - SEE POLITY NOTES"
"Taiwan_2001","Taiwan","2001","A",1580001,"Taiwan","  Democratic Progressive Party (DPP)"
"Taiwan_2001","Taiwan","2001","B",1580002,"Taiwan","  Kuomintang of China (KMT) - SEE ELECTION STUDY NOTES"
"Taiwan_2001","Taiwan","2001","C",1580003,"Taiwan","  People First Party (PFP) - SEE POLITY NOTES"
"Taiwan_2001","Taiwan","2001","D",1580006,"Taiwan","  Taiwan Solidarity Union (TSU)"
"Taiwan_2001","Taiwan","2001","E",1580004,"Taiwan","  New Party (NP) - SEE POLITY NOTES"
"Taiwan_2004","Taiwan","2004","A",1580001,"Taiwan","  Democratic Progressive Party (DPP)"
"Taiwan_2004","Taiwan","2004","B",1580002,"Taiwan","  Kuomintang of China (KMT) - SEE ELECTION STUDY NOTES"
"Taiwan_2004","Taiwan","2004","C",1580003,"Taiwan","  People First Party (PFP) - SEE POLITY NOTES"
"Taiwan_2004","Taiwan","2004","D",1580006,"Taiwan","  Taiwan Solidarity Union (TSU)"
"Taiwan_2004","Taiwan","2004","E",1580004,"Taiwan","  New Party (NP) - SEE POLITY NOTES"
"Taiwan_2008","Taiwan","2008","A",1580002,"Taiwan","  Kuomintang of China (KMT) - SEE ELECTION STUDY NOTES"
"Taiwan_2008","Taiwan","2008","B",1580001,"Taiwan","  Democratic Progressive Party (DPP)"
"Taiwan_2012","Taiwan","2012","A",1580002,"Taiwan","  Kuomintang of China (KMT) - SEE ELECTION STUDY NOTES"
"Taiwan_2012","Taiwan","2012","B",1580001,"Taiwan","  Democratic Progressive Party (DPP)"
"Taiwan_2012","Taiwan","2012","C",1580003,"Taiwan","  People First Party (PFP) - SEE POLITY NOTES"
"Taiwan_2012","Taiwan","2012","D",1580007,"Taiwan","  Non-Partisan Solidarity Union (NPSU)"
"Taiwan_2016","Taiwan","2016","A",1580001,"Taiwan","  Democratic Progressive Party (DPP)"
"Taiwan_2016","Taiwan","2016","B",1580002,"Taiwan","  Kuomintang of China (KMT) - SEE ELECTION STUDY NOTES"
"Taiwan_2016","Taiwan","2016","C",1580013,"Taiwan","  New Power Party (NPP)"
"Taiwan_2016","Taiwan","2016","D",1580100,"Taiwan","  Green-Social Democratic Coalition (GP - SDP)"
"Taiwan_2016","Taiwan","2016","E",1580029,"Taiwan","  Minkuotang (MKT)"
"Taiwan_2016","Taiwan","2016","F",1580003,"Taiwan","  People First Party (PFP) - SEE POLITY NOTES"
"Taiwan_2016","Taiwan","2016","G",1580006,"Taiwan","  Taiwan Solidarity Union (TSU)"
"Taiwan_2020","Taiwan","2020","A",1580001,"Taiwan","  Democratic Progressive Party (DPP)"
"Taiwan_2020","Taiwan","2020","B",1580002,"Taiwan","  Kuomintang of China (KMT) - SEE ELECTION STUDY NOTES"
"Taiwan_2020","Taiwan","2020","C",1580014,"Taiwan","  Taiwan People's Party (TPP)"
"Taiwan_2020","Taiwan","2020","D",1580013,"Taiwan","  New Power Party (NPP)"
"Taiwan_2020","Taiwan","2020","E",1580003,"Taiwan","  People First Party (PFP) - SEE POLITY NOTES"
"Taiwan_2020","Taiwan","2020","F",1580030,"Taiwan","  Taiwan Statebuilding Party (TSP)"
"Ukraine_1998","Ukraine","1998","A",8040010,"Ukraine","  Communist Party of Ukraine"
"Ukraine_1998","Ukraine","1998","B",8040011,"Ukraine","  People's Ruks of Ukraine"
"Ukraine_1998","Ukraine","1998","C",8040012,"Ukraine","  Socialist Party of Ukraine"
"Ukraine_1998","Ukraine","1998","D",8040014,"Ukraine","  Party of Greens of Ukraine"
"Ukraine_1998","Ukraine","1998","E",8040015,"Ukraine","  People's-Democratic Party"
"Ukraine_1998","Ukraine","1998","F",8040013,"Ukraine","  Peasants Party of Ukraine"
"Ukraine_1998","Ukraine","1998","G",8040018,"Ukraine","  Social-Democratic Party"
"Uruguay_2009","Uruguay","2009","A",8580001,"Uruguay","  Broad Front (FA)"
"Uruguay_2009","Uruguay","2009","B",8580002,"Uruguay","  National Party (PN) - SEE POLITY NOTES"
"Uruguay_2009","Uruguay","2009","C",8580003,"Uruguay","  Colorado Party"
"Uruguay_2009","Uruguay","2009","D",8580004,"Uruguay","  Independent Party (PI)"
"Uruguay_2009","Uruguay","2009","E",8580005,"Uruguay","  Popular Assembly"
"Uruguay_2019","Uruguay","2019","A",8580001,"Uruguay","  Broad Front (FA)"
"Uruguay_2019","Uruguay","2019","B",8580002,"Uruguay","  National Party (PN) - SEE POLITY NOTES"
"Uruguay_2019","Uruguay","2019","C",8580003,"Uruguay","  Colorado Party"
"Uruguay_2019","Uruguay","2019","D",8580007,"Uruguay","  Open Cabildo"
"Uruguay_2019","Uruguay","2019","E",8580008,"Uruguay","  Intransigent Radical Ecology Party (PERI)"
"Uruguay_2019","Uruguay","2019","F",8580009,"Uruguay","  People's Party"
"Uruguay_2019","Uruguay","2019","G",8580004,"Uruguay","  Independent Party (PI)"
"Uruguay_2019","Uruguay","2019","H",8580010,"Uruguay","  Popular Unity - SEE POLITY NOTES"
"Uruguay_2019","Uruguay","2019","I",8580011,"Uruguay","  Green Animalist Party (PVA)"
"United States of America_1996","United States of America","1996","A",8400002,"United States of America","  Democratic Party (DEM)"
"United States of America_1996","United States of America","1996","B",8400001,"United States of America","  Republican Party (GOP)"
"United States of America_1996","United States of America","1996","C",8400004,"United States of America","  Reform Party (REF)"
"United States of America_2004","United States of America","2004","A",8400001,"United States of America","  Republican Party (GOP)"
"United States of America_2004","United States of America","2004","B",8400002,"United States of America","  Democratic Party (DEM)"
"United States of America_2004","United States of America","2004","C",8400004,"United States of America","  Reform Party (REF)"
"United States of America_2008","United States of America","2008","A",8400002,"United States of America","  Democratic Party (DEM)"
"United States of America_2008","United States of America","2008","B",8400001,"United States of America","  Republican Party (GOP)"
"United States of America_2012","United States of America","2012","A",8400002,"United States of America","  Democratic Party (DEM)"
"United States of America_2012","United States of America","2012","B",8400001,"United States of America","  Republican Party (GOP)"
"United States of America_2012","United States of America","2012","G",8400003,"United States of America","  Libertarian Party (LIB)"
"United States of America_2012","United States of America","2012","H",8400005,"United States of America","  Green Party (GPUS)"
"United States of America_2012","United States of America","2012","I",8400006,"United States of America","  Constitution Party (Con)"
"United States of America_2016","United States of America","2016","A",8400002,"United States of America","  Democratic Party (DEM)"
"United States of America_2016","United States of America","2016","B",8400001,"United States of America","  Republican Party (GOP)"
"United States of America_2016","United States of America","2016","C",8400003,"United States of America","  Libertarian Party (LIB)"
"United States of America_2016","United States of America","2016","D",8400005,"United States of America","  Green Party (GPUS)"
"United States of America_2020","United States of America","2020","A",8400002,"United States of America","  Democratic Party (DEM)"
"United States of America_2020","United States of America","2020","B",8400001,"United States of America","  Republican Party (GOP)"
"United States of America_2020","United States of America","2020","C",8400003,"United States of America","  Libertarian Party (LIB)"
"South Africa_2009","South Africa","2009","A",7100001,"South Africa","  African National Congress (ANC) - SEE POLITY NOTES"
"South Africa_2009","South Africa","2009","B",7100002,"South Africa","  Democratic Alliance (DA)"
"South Africa_2009","South Africa","2009","C",7100008,"South Africa","  Congress of the People (COPE)"
"South Africa_2009","South Africa","2009","D",7100004,"South Africa","  Inkatha Freedom Party (IFP)"
"South Africa_2009","South Africa","2009","E",7100022,"South Africa","  Independent Democrats (ID)"
"South Africa_2009","South Africa","2009","F",7100006,"South Africa","  United Democratic Movement (UDM)"
"South Africa_2009","South Africa","2009","G",7100007,"South Africa","  Freedom Front Plus (VF Plus)"
"South Africa_2009","South Africa","2009","H",7100009,"South Africa","  African Christian Democratic Party (ACDP)"
"South Africa_2014","South Africa","2014","A",7100001,"South Africa","  African National Congress (ANC) - SEE POLITY NOTES"
"South Africa_2014","South Africa","2014","B",7100002,"South Africa","  Democratic Alliance (DA)"
"South Africa_2014","South Africa","2014","C",7100003,"South Africa","  Economic Freedom Fighters (EFF)"
"South Africa_2014","South Africa","2014","D",7100004,"South Africa","  Inkatha Freedom Party (IFP)"
"South Africa_2014","South Africa","2014","E",7100005,"South Africa","  National Freedom Party (NFP)"
"South Africa_2014","South Africa","2014","F",7100006,"South Africa","  United Democratic Movement (UDM)"
"South Africa_2014","South Africa","2014","G",7100007,"South Africa","  Freedom Front Plus (VF Plus)"
"South Africa_2014","South Africa","2014","H",7100008,"South Africa","  Congress of the People (COPE)"
"South Africa_2014","South Africa","2014","I",7100009,"South Africa","  African Christian Democratic Party (ACDP)"
