id,country,year,Party,party,num_id,lhvote,lhseat,voterlr,pre_gov,post_gov,pmalt,prepmalt,partycountry,maj,pres,plu,majsurvey,nparty,wmedlrcvr,difmedlrcvr,remove_s,nelec,missing
PER_2000,PER,2000,PP,B,6040008,23.3,24.1,4.85791757,NA,NA,0,0,PER PP,0,1,0,0,6,0.5,0.843036923,0,5,1
PER_2000,PER,2000,FIM,C,6040023,7.5,7.5,4.08452381,NA,NA,0,0,PER FIM,0,1,0,0,6,0,1.616430684,0,5,1
PER_2000,PER,2000,PDSP,D,6040016,7.2,6.6,4.830681818,NA,NA,0,0,PER PDSP,0,1,0,0,6,0,0.870272675,0,5,1
PER_2000,PER,2000,APRA,E,6040026,5.5,5,3.396205357,NA,NA,0,0,PER APRA,0,1,0,0,6,0,2.304749136,0,5,1
PER_2000,PER,2000,PSN,F,6040034,4,4.1,4.704307334,NA,NA,0,0,PER PSN,0,1,0,0,6,0,0.996647159,0,5,1
PER_2001,PER,2001,PP,A,6040008,26.2,37.5,5.031434185,NA,NA,0,0,PER PP,0,1,1,0,6,1,0,0,5,1
PER_2001,PER,2001,APRA,B,6040026,19.7,21.6,4.898338221,NA,NA,0,0,PER APRA,0,1,0,0,6,0,0.133095964,0,5,1
PER_2001,PER,2001,UN,C,6040052,13.8,14.1,6.145669291,NA,NA,0,0,PER UN,0,1,0,0,6,0,1.114235107,0,5,1
PER_2001,PER,2001,FIM,D,6040023,10.9,9.1,5.230923695,NA,NA,0,0,PER FIM,0,1,0,0,6,0,0.19948951,0,5,1
PER_2001,PER,2001,SP,E,6040030,3.5,0.8,5.192825112,NA,NA,0,0,PER SP,0,1,0,0,6,0,0.161390927,0,5,1
PER_2001,PER,2001,RA,F,6040027,1.3,0.8,3.796072508,NA,NA,0,0,PER RA,0,1,0,0,6,0,1.235361677,0,5,1
PER_2006,PER,2006,UPP,A,6040019,21.15,37.5,3.381707317,0,0,0,0,PER UPP,0,1,1,0,7,0,1.213664352,0,5,0
PER_2006,PER,2006,APRA,B,6040026,20.59,30,5.234839477,0,1,1,0,PER APRA,0,1,0,0,7,0,0.639467808,0,5,0
PER_2006,PER,2006,UN,C,6040052,15.33,14.17,5.96900186,0,0,0,0,PER UN,0,1,0,0,7,0,1.373630191,0,5,0
PER_2006,PER,2006,AF,D,6040053,13.09,10.83,4.595371669,0,0,0,0,PER AF,0,1,0,0,7,1,0,0,5,0
PER_2006,PER,2006,FC,E,6040025,7.07,4.17,4.477732794,0,0,0,0,PER FC,0,1,0,0,7,0,0.117638875,0,5,0
PER_2006,PER,2006,RN,F,6040014,4.02,1.67,3.667572464,0,0,0,0,PER RN,0,1,0,0,7,0,0.927799205,0,5,0
PER_2006,PER,2006,PP,G,6040017,4.11,1.67,4.021364576,1,0,0,0,PER PP,0,1,0,0,7,0,0.574007093,0,5,0
PER_2011,PER,2011,PNP,A,6040050,25.3,36.2,3.152340426,0,1,1,0,PER PNP,0,1,1,0,6,0,2.487449233,0,5,0
PER_2011,PER,2011,FP,B,6040001,23,28.5,6.185763889,0,0,0,0,PER FP,0,1,0,0,6,0,0.545974231,0,5,0
PER_2011,PER,2011,PP,C,6040008,14.8,16.2,5.639789658,0,0,0,0,PER PP,0,1,0,0,6,1,0,0,5,0
PER_2011,PER,2011,APGC,D,6040051,14.4,9.2,6.615732369,0,0,0,0,PER APGC,0,1,0,0,6,0,0.975942711,0,5,0
PER_2011,PER,2011,ASN,E,6040015,10.2,6.9,5.938557435,0,0,0,0,PER ASN,0,1,0,0,6,0,0.298767777,0,5,0
PER_2011,PER,2011,APRA,F,6040026,6.4,3.1,5.279111111,1,0,0,1,PER APRA,0,1,0,0,6,0,0.360678547,0,5,0
PER_2016,PER,2016,FP,A,6040001,36.34,56.15,6.781857451,0,0,0,0,PER FP,1,1,1,1,6,1,0,0,5,0
PER_2016,PER,2016,PPK,B,6040002,16.46,13.85,6.679217958,0,1,1,0,PER PPK,0,1,0,1,6,0,0.102639493,0,5,0
PER_2016,PER,2016,FA,C,6040003,13.94,15.38,2.826022305,0,0,0,0,PER FA,0,1,0,1,6,0,3.955835147,0,5,0
PER_2016,PER,2016,APP,D,6040004,9.23,6.92,4.615515772,0,0,0,0,PER APP,0,1,0,1,6,0,2.16634168,0,5,0
PER_2016,PER,2016,AP,F,6040006,7.2,3.85,5.037065637,0,0,0,0,PER AP,0,1,0,1,6,0,1.744791814,0,5,0
PER_2016,PER,2016,DD,G,6040007,4.33,0,2.519779209,0,0,0,0,PER DD,0,1,0,1,6,0,4.262078243,0,5,0
PHL_2004,PHL,2004,LAKAS_CMD,A,6080007,NA,35.85,5.467098166,1,1,NA,NA,PHL LAKAS_CMD,0,1,1,0,6,0.25,0.232772149,0,3,0
PHL_2004,PHL,2004,NPC,B,6080002,NA,18.4,4.972758229,0,1,NA,NA,PHL NPC,0,1,0,0,6,0.25,0.261567788,0,3,0
PHL_2004,PHL,2004,LP,C,6080001,NA,15.57,4.879813302,0,1,NA,NA,PHL LP,0,1,0,0,6,0,0.354512715,0,3,0
PHL_2004,PHL,2004,LDP,D,6080070,NA,3.3,5.179104478,0,0,NA,NA,PHL LDP,0,1,0,0,6,0.25,0.055221539,0,3,0
PHL_2004,PHL,2004,AD,E,6080084,NA,0.47,4.962650602,0,0,NA,NA,PHL AD,0,1,0,0,6,0,0.271675415,0,3,0
PHL_2004,PHL,2004,BP,F,6080143,NA,0,5.318343195,0,0,NA,NA,PHL BP,0,1,0,0,6,0.25,0.084017178,0,3,0
PHL_2010,PHL,2010,LP,A,6080001,20.02,NA,6.564450475,0,1,NA,NA,PHL LP,NA,1,NA,0,7,NA,NA,0,3,1
PHL_2010,PHL,2010,PMP,B,6080018,2.86,NA,5.540029112,0,0,NA,NA,PHL PMP,NA,1,NA,0,7,NA,NA,0,3,1
PHL_2010,PHL,2010,NP,C,6080004,11.73,NA,5.176304654,0,0,NA,NA,PHL NP,NA,1,NA,0,7,NA,NA,0,3,1
PHL_2010,PHL,2010,LAKAS_CMD,D,6080007,37.84,NA,5.369534556,1,0,NA,NA,PHL LAKAS_CMD,NA,1,NA,0,7,NA,NA,0,3,1
PHL_2010,PHL,2010,BP,E,6080143,NA,NA,4.973602484,0,0,NA,NA,PHL BP,NA,1,NA,0,7,NA,NA,0,3,1
PHL_2010,PHL,2010,VNP,F,6080117,NA,NA,4.36038961,NA,NA,NA,NA,PHL VNP,NA,1,NA,0,7,NA,NA,0,3,1
PHL_2010,PHL,2010,AKP,I,6080087,NA,NA,4.415335463,NA,NA,NA,NA,PHL AKP,NA,1,NA,0,7,NA,NA,0,3,1
PHL_2016,PHL,2016,LP,A,6080001,41.72,38.72,5.778929188,1,0,NA,NA,PHL LP,0,1,1,0,6,0.333333333,0.114513046,0,3,0
PHL_2016,PHL,2016,NPC,B,6080002,17.04,14.14,5.542677448,0,0,NA,NA,PHL NPC,0,1,0,0,6,0.333333333,0.121738694,0,3,0
PHL_2016,PHL,2016,NP,D,6080004,9.42,8.08,5.430232558,0,1,NA,NA,PHL NP,0,1,0,0,6,0,0.234183584,0,3,0
PHL_2016,PHL,2016,UNA,E,6080005,6.62,3.7,5.671641791,0,0,NA,NA,PHL UNA,0,1,0,0,6,0.333333333,0.007225648,0,3,0
PHL_2016,PHL,2016,PDP,F,6080006,1.9,1.01,6.091150442,0,0,NA,NA,PHL PDP,0,1,0,0,6,0,0.4267343,0,3,0
PHL_2016,PHL,2016,PRP,I,6080009,NA,NA,5.33271719,0,0,NA,NA,PHL PRP,NA,1,NA,0,6,0,0.331698952,0,3,1
POL_1997,POL,1997,AWS,A,6160004,33.8,43.7,8.152501507,0,1,1,0,POL AWS,0,0,1,0,6,0,2.539125711,0,5,0
POL_1997,POL,1997,SLD,B,6160009,27.1,35.6,1.66057749,1,0,0,0,POL SLD,0,0,0,0,6,0,3.952798306,0,5,0
POL_1997,POL,1997,UW,C,6160008,13.3,13,5.613375796,0,1,0,0,POL UW,0,0,0,0,6,1,0,0,5,0
POL_1997,POL,1997,PSL,D,6160003,7.3,5.8,3.740740741,1,0,0,0,POL PSL,0,0,0,0,6,0,1.872635055,0,5,0
POL_1997,POL,1997,ROP,E,6160010,5.6,1.3,7.444591904,0,0,0,0,POL ROP,0,0,0,0,6,0,1.831216108,0,5,0
POL_1997,POL,1997,UP,F,6160007,4.7,0,4.102068045,0,0,0,0,POL UP,0,0,0,0,6,0,1.511307751,0,5,0
POL_2001,POL,2001,SLD_UP,A,6160070,41.04,46.96,1.320025757,0,1,1,0,POL SLD_UP,0,0,1,0,8,0,2.991180525,0,5,0
POL_2001,POL,2001,PO,B,6160001,12.68,14.13,6.342571209,0,0,0,0,POL PO,0,0,0,0,8,0,2.031364927,0,5,0
POL_2001,POL,2001,SRP,C,6160024,10.2,11.52,4.628571429,0,0,0,0,POL SRP,0,0,0,0,8,0,0.317365147,0,5,0
POL_2001,POL,2001,PIS,D,6160002,9.5,9.57,6.651468315,0,0,0,0,POL PIS,0,0,0,0,8,0,2.340262034,0,5,0
POL_2001,POL,2001,PSL,E,6160003,8.98,9.13,4.311206281,0,1,0,0,POL PSL,0,0,0,0,8,1,0,0,5,0
POL_2001,POL,2001,LPR,F,6160014,7.87,8.26,7.211908932,0,0,0,0,POL LPR,0,0,0,0,8,0,2.90070265,0,5,0
POL_2001,POL,2001,AWS,G,6160004,5.6,0,8.074074074,1,0,0,1,POL AWS,0,0,0,0,8,0,3.762867793,0,5,0
POL_2001,POL,2001,UW,H,6160008,3.1,0,6.124454148,0,0,0,0,POL UW,0,0,0,0,8,0,1.813247867,0,5,0
POL_2005,POL,2005,PIS,A,6160002,26.99,33.7,7.337844872,0,1,1,0,POL PIS,0,0,1,0,8,0,0.710269595,0,5,0
POL_2005,POL,2005,PO,B,6160001,24.14,28.91,6.627575277,0,0,0,0,POL PO,0,0,0,0,8,1,0,0,5,0
POL_2005,POL,2005,SRP,C,6160024,11.41,12.17,4.566721582,0,0,0,0,POL SRP,0,0,0,0,8,0,2.060853696,0,5,0
POL_2005,POL,2005,SLD_UD,D,6160009,11.31,11.96,1.399295065,1,0,0,1,POL SLD_UD,0,0,0,0,8,0,5.228280212,0,5,0
POL_2005,POL,2005,LPR,E,6160014,7.97,7.39,6.484641638,0,0,0,0,POL LPR,0,0,0,0,8,0,0.142933639,0,5,0
POL_2005,POL,2005,PSL,F,6160003,6.96,5.43,4.412342982,0,0,0,0,POL PSL,0,0,0,0,8,0,2.215232295,0,5,0
POL_2005,POL,2005,PD,G,6160051,2.45,0,4.22152341,0,0,0,0,POL PD,0,0,0,0,8,0,2.406051867,0,5,0
POL_2005,POL,2005,SDPL,H,6160068,3.89,0,2.425142857,1,0,0,0,POL SDPL,0,0,0,0,8,0,4.20243242,0,5,0
POL_2007,POL,2007,PO,A,6160001,41.51,45.4,6.303201507,0,1,1,0,POL PO,0,0,1,0,4,1,0,0,5,0
POL_2007,POL,2007,PIS,B,6160002,32.11,36.1,7.042902208,1,0,0,1,POL PIS,0,0,0,0,4,0,0.739700702,0,5,0
POL_2007,POL,2007,LID,C,6160020,13.15,11.5,1.967364532,0,0,0,0,POL LID,0,0,0,0,4,0,4.335836975,0,5,0
POL_2007,POL,2007,PSL,D,6160003,8.91,6.7,4.911068458,0,1,0,0,POL PSL,0,0,0,0,4,0,1.392133048,0,5,0
POL_2011,POL,2011,PO,A,6160001,39.18,45,5.93134715,1,1,1,1,POL PO,0,0,1,0,5,1,0,0,5,0
POL_2011,POL,2011,PIS,B,6160002,29.89,34.13,6.817424728,0,0,0,0,POL PIS,0,0,0,0,5,0,0.886077577,0,5,0
POL_2011,POL,2011,RP,C,6160017,10.02,8.7,3.084202683,0,0,0,0,POL RP,0,0,0,0,5,0,2.847144468,0,5,0
POL_2011,POL,2011,PSL,D,6160003,8.36,6.09,4.955970647,1,1,0,0,POL PSL,0,0,0,0,5,0,0.975376503,0,5,0
POL_2011,POL,2011,SLD,E,6160009,8.24,5.87,2.151074589,0,0,0,0,POL SLD,0,0,0,0,5,0,3.780272561,0,5,0
PRT_2002,PRT,2002,PSD,A,6200001,40.8,45.6,7.310729614,0,1,1,0,PRT PSD,0,0,1,0,6,1,0,0,4,0
PRT_2002,PRT,2002,PS,B,6200002,30.4,41.7,4.617495712,1,0,0,1,PRT PS,0,0,0,0,6,0,2.693233902,0,4,0
PRT_2002,PRT,2002,CDS,C,6200003,8.8,6,7.720909886,0,1,0,0,PRT CDS,0,0,0,0,6,0,0.410180273,0,4,0
PRT_2002,PRT,2002,CDU,D,6200004,7,5.2,1.90948651,0,0,0,0,PRT CDU,0,0,0,0,6,0,5.401243104,0,4,0
PRT_2002,PRT,2002,BE,E,6200006,2.7,1.3,1.724862888,0,0,0,0,PRT BE,0,0,0,0,6,0,5.585866725,0,4,0
PRT_2002,PRT,2002,PCTP,F,6200007,0.6,0,1.949484536,0,0,0,0,PRT PCTP,0,0,0,0,6,0,5.361245078,0,4,0
PRT_2005,PRT,2005,PS,A,6200002,45.03,52.61,4.678571429,0,1,1,0,PRT PS,1,0,1,1,5,1,0,0,4,0
PRT_2005,PRT,2005,PSD,B,6200001,28.77,32.61,6.932642487,1,0,0,1,PRT PSD,0,0,0,1,5,0,2.254071058,0,4,0
PRT_2005,PRT,2005,CDU,C,6200004,7.54,6.09,2.139096095,0,0,0,0,PRT CDU,0,0,0,1,5,0,2.539475334,0,4,0
PRT_2005,PRT,2005,CDS,D,6200003,7.24,5.22,7.331870061,1,0,0,0,PRT CDS,0,0,0,1,5,0,2.653298633,0,4,0
PRT_2005,PRT,2005,BE,E,6200006,6.35,3.48,1.677835052,0,0,0,0,PRT BE,0,0,0,1,5,0,3.000736377,0,4,0
PRT_2009,PRT,2009,PS,A,6200002,36.56,42.17,5.017475728,1,1,1,1,PRT PS,0,0,1,0,5,1,0,0,4,0
PRT_2009,PRT,2009,PSD,B,6200001,29.11,35.22,6.956904995,0,0,0,0,PRT PSD,0,0,0,0,5,0,1.939429267,0,4,0
PRT_2009,PRT,2009,CDS,C,6200003,10.43,9.13,6.473526474,0,0,0,0,PRT CDS,0,0,0,0,5,0,1.456050745,0,4,0
PRT_2009,PRT,2009,BE,D,6200006,9.81,6.96,2.106549365,0,0,0,0,PRT BE,0,0,0,0,5,0,2.910926364,0,4,0
PRT_2009,PRT,2009,CDU,E,6200004,7.86,6.52,2.59270217,0,0,0,0,PRT CDU,0,0,0,0,5,0,2.424773559,0,4,0
PRT_2015,PRT,2015,PSD,A,6200011,40.07,38.7,7.993323442,1,0,0,1,PRT PSD,0,0,1,0,6,0,4.100386639,0,4,0
PRT_2015,PRT,2015,PS,B,6200002,33.57,37.39,3.892936803,0,1,1,0,PRT PS,0,0,0,0,6,1,0,0,4,0
PRT_2015,PRT,2015,BE,C,6200006,10.58,8.26,1.444362018,0,0,0,0,PRT BE,0,0,0,0,6,0,2.448574785,0,4,0
PRT_2015,PRT,2015,CDU,D,6200004,8.57,7.39,1.342261905,0,0,0,0,PRT CDU,0,0,0,0,6,0,2.550674898,0,4,0
PRT_2015,PRT,2015,PDR,F,6200020,1.18,0,3.834699454,0,0,0,0,PRT PDR,0,0,0,0,6,0,0.058237349,0,4,0
PRT_2015,PRT,2015,CDS,H,6200003,NA,7.83,7.925056775,1,0,0,0,PRT CDS,0,0,0,0,6,0,4.032119972,0,4,0
ROU_1996,ROU,1996,PNT_CD,A,6420022,30.1,37.1,6.779778393,0,1,0,0,ROU PNT_CD,0,0,1,0,6,0,1.457150656,1,5,1
ROU_1996,ROU,1996,PSD,B,6420001,21.5,27.7,3.837583893,1,0,0,1,ROU PSD,0,0,0,0,6,0,1.485043845,0,5,0
ROU_1996,ROU,1996,PD,C,6420027,12.9,16.1,5.322627737,0,1,0,0,ROU PD,0,0,0,0,6,1,0,0,5,0
ROU_1996,ROU,1996,DAHR,D,6420003,6.6,7.6,5.284511785,0,1,0,0,ROU DAHR,0,0,0,0,6,0,0.038115953,0,5,0
ROU_1996,ROU,1996,PUNR,F,6420028,4.3,5.4,4.7390625,0,0,0,0,ROU PUNR,0,0,0,0,6,0,0.583565237,0,5,0
ROU_1996,ROU,1996,PNL,G,6420005,NA,NA,6.11898017,0,0,0,0,ROU PNL,NA,0,NA,0,6,0,0.796352433,1,5,1
ROU_2004,ROU,2004,PSD,A,6420001,36.8,35.99,4.140776699,1,0,0,1,ROU PSD,0,0,1,0,7,1,0,0,5,0
ROU_2004,ROU,2004,PNL,B,6420005,31.48,20.38,6.864321608,0,1,1,0,ROU PNL,0,0,0,0,7,0,2.723544909,0,5,0
ROU_2004,ROU,2004,PD,C,6420019,31.48,15.29,6.7680067,0,1,0,0,ROU PD,0,0,0,0,7,0,2.627230001,0,5,0
ROU_2004,ROU,2004,PRM,D,6420004,12.99,15.29,3.758152174,0,0,0,0,ROU PRM,0,0,0,0,7,0,0.382624525,0,5,0
ROU_2004,ROU,2004,DAHR,E,6420003,6.2,7.01,4.805369128,0,1,0,0,ROU DAHR,0,0,0,0,7,0,0.664592428,0,5,0
ROU_2004,ROU,2004,PC,F,6420024,36.8,6.05,4.66635514,0,1,0,0,ROU PC,0,0,0,0,7,0,0.525578441,0,5,0
ROU_2004,ROU,2004,PNT_CD,H,6420007,1.86,0,4.698863636,0,0,0,0,ROU PNT_CD,0,0,0,0,7,0,0.558086937,0,5,0
ROU_2009,ROU,2009,PD_L,A,6420020,NA,NA,7.170468187,1,1,1,1,ROU PD_L,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2009,ROU,2009,PSD_PC,B,6420111,NA,NA,2.601149425,0,0,0,0,ROU PSD_PC,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2009,ROU,2009,PNL,C,6420005,NA,NA,6.601449275,0,0,0,0,ROU PNL,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2009,ROU,2009,PRM,D,6420004,NA,NA,3.192368839,0,0,0,0,ROU PRM,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2009,ROU,2009,DAHR,E,6420003,NA,NA,4.81618887,0,1,0,0,ROU DAHR,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2009,ROU,2009,PNG_CD,G,6420009,NA,NA,3.527573529,0,0,0,0,ROU PNG_CD,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2012,ROU,2012,PP,C,6420002,13.99,11.41,4.036217304,0,0,0,0,ROU PP,0,0,0,0,6,0.5,0.203715119,0,5,0
ROU_2012,ROU,2012,DAHR,D,6420003,5.14,4.37,4.443647541,0,0,0,0,ROU DAHR,0,0,0,0,6,0.5,0.203715119,0,5,0
ROU_2012,ROU,2012,PRM,E,6420004,1.25,0,3.658045977,0,0,0,0,ROU PRM,0,0,0,0,6,0,0.581886445,0,5,0
ROU_2012,ROU,2012,PSD,G,6420001,NA,36.41,2.728571429,1,1,1,0,ROU PSD,0,0,1,0,6,0,1.511360994,0,5,0
ROU_2012,ROU,2012,PNL,H,6420005,NA,24.27,5.368378812,1,1,0,0,ROU PNL,0,0,0,0,6,0,1.12844639,0,5,0
ROU_2012,ROU,2012,PD_L,I,6420020,NA,12.62,6.650081566,0,0,0,0,ROU PD_L,0,0,0,0,6,0,2.410149144,0,5,0
ROU_2014,ROU,2014,AE,A,6420101,NA,NA,2.481430536,1,1,1,1,ROU AE,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2014,ROU,2014,ACL,B,6420102,NA,NA,7.038043478,0,0,0,0,ROU ACL,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2014,ROU,2014,PMP,C,6420103,NA,NA,5.479940565,0,0,0,0,ROU PMP,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2014,ROU,2014,PP,D,6420002,NA,NA,3.023622047,0,0,0,0,ROU PP,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2014,ROU,2014,PRM,E,6420004,NA,NA,3.02,0,0,0,0,ROU PRM,NA,0,NA,0,6,NA,NA,0,5,1
ROU_2014,ROU,2014,DAHR,F,6420003,NA,NA,3.517628205,1,1,0,0,ROU DAHR,NA,0,NA,0,6,NA,NA,0,5,1
RUS_1999,RUS,1999,CPRF,A,6430002,24.2,25.8,1.892091648,NA,NA,0,0,RUS CPRF,0,0,1,0,6,0.2,3.123109923,0,3,1
RUS_1999,RUS,1999,Unity,B,6430051,23.3,16.5,6.873287671,NA,NA,1,1,RUS Unity,0,0,0,0,6,0.2,1.8580861,0,3,1
RUS_1999,RUS,1999,OBP,C,6430008,13.3,14.9,5.099424815,NA,NA,0,0,RUS OBP,0,0,0,0,6,0.2,0.084223244,0,3,1
RUS_1999,RUS,1999,SPS,D,6430043,8.5,6.5,8.096723869,NA,NA,0,0,RUS SPS,0,0,0,0,6,0,3.081522298,0,3,1
RUS_1999,RUS,1999,LDPR,E,6430033,5.9,3.8,5.131601732,NA,NA,0,0,RUS LDPR,0,0,0,0,6,0.2,0.11640016,0,3,1
RUS_1999,RUS,1999,Yabloko,F,6430004,5.9,4.5,6.07960199,NA,NA,0,0,RUS Yabloko,0,0,0,0,6,0.2,1.064400419,0,3,1
RUS_2000,RUS,2000,CPRF,A,6430002,NA,NA,NA,NA,NA,0,0,RUS CPRF,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2000,RUS,2000,Unity,B,6430051,NA,NA,NA,NA,NA,0,1,RUS Unity,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2000,RUS,2000,OBP,C,6430008,NA,NA,NA,NA,NA,0,0,RUS OBP,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2000,RUS,2000,SPS,D,6430043,NA,NA,NA,NA,NA,0,0,RUS SPS,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2000,RUS,2000,LDPR,E,6430033,NA,NA,NA,NA,NA,0,0,RUS LDPR,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2000,RUS,2000,Yabloko,F,6430004,NA,NA,NA,NA,NA,0,0,RUS Yabloko,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2004,RUS,2004,ER,A,6430001,NA,NA,6.947019868,NA,NA,0,0,RUS ER,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2004,RUS,2004,CPRF,B,6430002,NA,NA,2.32799246,NA,NA,0,0,RUS CPRF,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2004,RUS,2004,LDPR,C,6430003,NA,NA,4.186858316,NA,NA,0,0,RUS LDPR,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2004,RUS,2004,RNPS,D,6430006,NA,NA,4.671782763,NA,NA,0,0,RUS RNPS,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2004,RUS,2004,SPS,E,6430043,NA,NA,6.990546218,NA,NA,0,0,RUS SPS,NA,0,NA,0,6,NA,NA,0,3,1
RUS_2004,RUS,2004,Yabloko,F,6430004,NA,NA,5.551351351,NA,NA,0,0,RUS Yabloko,NA,0,NA,0,6,NA,NA,0,3,1
SRB_2012,SRB,2012,SNS,A,6880001,24.04,29.2,5.411258796,0,1,0,0,SRB SNS,0,0,1,0,7,0,0.845337439,0,1,0
SRB_2012,SRB,2012,DS,B,6880002,22.06,26.8,4.565921357,1,0,0,1,SRB DS,0,0,0,0,7,1,0,0,1,0
SRB_2012,SRB,2012,SPS,C,6880004,14.51,17.6,3.605990783,1,1,1,0,SRB SPS,0,0,0,0,7,0,0.959930574,0,1,0
SRB_2012,SRB,2012,DSS,D,6880005,6.99,8.4,4.828504307,0,0,0,0,SRB DSS,0,0,0,0,7,0,0.26258295,0,1,0
SRB_2012,SRB,2012,LDP,E,6880006,6.53,7.6,4.212241653,0,0,0,0,SRB LDP,0,0,0,0,7,0,0.353679704,0,1,0
SRB_2012,SRB,2012,URS,F,6880007,5.51,6.4,4.343799058,1,1,0,0,SRB URS,0,0,0,0,7,0,0.222122299,0,1,0
SRB_2012,SRB,2012,SRS,G,6880003,4.61,0,5.16495659,0,0,0,0,SRB SRS,0,0,0,0,7,0,0.599035233,0,1,0
SVK_2010,SVK,2010,SMER_SD,A,7030001,34.79,41.33,2.919064748,1,0,0,1,SVK SMER_SD,0,0,1,0,8,0,3.503768233,0,2,0
SVK_2010,SVK,2010,SDKU_DS,B,7030003,15.42,18.67,7.731751825,0,1,1,0,SVK SDKU_DS,0,0,0,0,8,0,1.308918844,0,2,0
SVK_2010,SVK,2010,SAS,C,7030002,12.14,14.67,7.147558386,0,1,0,0,SVK SAS,0,0,0,0,8,0,0.724725405,0,2,0
SVK_2010,SVK,2010,KDH,D,7030004,8.52,10,6.924038462,0,1,0,0,SVK KDH,0,0,0,0,8,0,0.501205481,0,2,0
SVK_2010,SVK,2010,MH,E,7030008,8.12,9.33,6.422832981,0,1,0,0,SVK MH,0,0,0,0,8,1,0,0,2,0
SVK_2010,SVK,2010,SNS,F,7030006,5.07,6,4.487228004,1,0,0,0,SVK SNS,0,0,0,0,8,0,1.935604977,0,2,0
SVK_2010,SVK,2010,SMK,G,7030015,4.33,0,5.963190184,0,0,0,0,SVK SMK,0,0,0,0,8,0,0.459642797,0,2,0
SVK_2010,SVK,2010,LS_HZDS,H,7030010,4.32,0,4.195610687,1,0,0,0,SVK LS_HZDS,0,0,0,0,8,0,2.227222294,0,2,0
SVK_2016,SVK,2016,SMER_SD,A,7030001,28.28,32.67,2.370165746,1,1,1,1,SVK SMER_SD,0,0,1,0,8,0,3.530100212,0,2,0
SVK_2016,SVK,2016,SAS,B,7030002,12.1,14,7.322429907,0,0,0,0,SVK SAS,0,0,0,0,8,0,1.422163949,0,2,0
SVK_2016,SVK,2016,OLaNO,C,7030009,11.03,12.67,7.22826087,0,0,0,0,SVK OLaNO,0,0,0,0,8,0,1.327994912,0,2,0
SVK_2016,SVK,2016,SNS,D,7030006,8.64,10,4.84544406,0,1,0,0,SVK SNS,0,0,0,0,8,0,1.054821897,0,2,0
SVK_2016,SVK,2016,LsNS,E,7030012,8.04,9.33,5.900265957,0,0,0,0,SVK LsNS,0,0,0,0,8,1,0,0,2,0
SVK_2016,SVK,2016,SR,F,7030014,6.63,7.33,6.539800995,0,0,0,0,SVK SR,0,0,0,0,8,0,0.639535038,0,2,0
SVK_2016,SVK,2016,MH,G,7030008,6.5,7.33,5.935110081,0,1,0,0,SVK MH,0,0,0,0,8,0,0.034844124,0,2,0
SVK_2016,SVK,2016,S,H,7030013,5.61,6.67,6.154420922,0,1,0,0,SVK S,0,0,0,0,8,0,0.254154964,0,2,0
SVN_1996,SVN,1996,LDS,A,7050004,27,27.7,3.898954704,1,1,1,1,SVN LDS,0,0,1,0,6,0.333333333,1.002570787,0,4,0
SVN_1996,SVN,1996,SLS,B,7050006,19.3,21.1,5.876606684,0,1,0,0,SVN SLS,0,0,0,0,6,0.333333333,0.975081193,0,4,0
SVN_1996,SVN,1996,SDS,C,7050001,16.1,17.7,6.181333333,0,0,0,0,SVN SDS,0,0,0,0,6,0,1.279807843,0,4,0
SVN_1996,SVN,1996,SKD,D,7050017,9.6,11.1,6.56749785,0,0,0,0,SVN SKD,0,0,0,0,6,0,1.66597236,0,4,0
SVN_1996,SVN,1996,SD,E,7050002,9,10,3.440528634,0,0,0,0,SVN SD,0,0,0,0,6,0,1.460996856,0,4,0
SVN_1996,SVN,1996,SNS,G,7050008,3.22,4.44,4.929015084,0,0,0,0,SVN SNS,0,0,0,0,6,0.333333333,0.027489594,0,4,0
SVN_2004,SVN,2004,SDS,A,7050001,29.08,32.22,6.955473098,0,1,1,0,SVN SDS,0,0,1,0,7,0,1.232559601,0,4,0
SVN_2004,SVN,2004,LDS,B,7050004,22.8,25.56,3.190562613,1,0,0,1,SVN LDS,0,0,0,0,7,0,2.532350884,0,4,0
SVN_2004,SVN,2004,SD,C,7050002,10.17,11.11,3.506493506,1,0,0,0,SVN SD,0,0,0,0,7,0,2.216419991,0,4,0
